task_i,learn_time,before_time,test_time,before_check_time,check_time,stop_value,before_step,learn_step_N,after_step,before_check_step,check_step,raw_loss_val,before_loss_val,learn_loss_val,after_loss_val,raw_check_loss_val,before_check_loss_val,check_loss_val,raw-plannerADE1,raw-plannerFDE1,raw-plannerADE2,raw-plannerFDE2,raw-plannerADE3,raw-plannerFDE3,before-plannerADE1,before-plannerFDE1,before-plannerADE2,before-plannerFDE2,before-plannerADE3,before-plannerFDE3,cross-plannerADE1,cross-plannerFDE1,cross-plannerADE2,cross-plannerFDE2,cross-plannerADE3,cross-plannerFDE3,after-plannerADE1,after-plannerFDE1,after-plannerADE2,after-plannerFDE2,after-plannerADE3,after-plannerFDE3,raw_check-plannerADE1,raw_check-plannerFDE1,raw_check-plannerADE2,raw_check-plannerFDE2,raw_check-plannerADE3,raw_check-plannerFDE3,before_check-plannerADE1,before_check-plannerFDE1,before_check-plannerADE2,before_check-plannerFDE2,before_check-plannerADE3,before_check-plannerFDE3,check-plannerADE1,check-plannerFDE1,check-plannerADE2,check-plannerFDE2,check-plannerADE3,check-plannerFDE3
0,181.2660722732544,12.567495346069336,7.4250452518463135,"[12.405486822128296, 12.329409837722778, 12.482346296310425, 12.49704098701477, 12.505198001861572, 12.47978925704956, 12.42798399925232, 12.451159000396729, 12.475674390792847, 12.415271520614624]","[4.876528024673462, 12.220412254333496, 2.4683127403259277, 12.427621603012085, 12.273115396499634, 12.920481443405151, 12.885495662689209, 12.952169179916382, 12.965399503707886, 12.867243528366089]",0.0006208893610164523,20,280,12,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[8, 20, 4, 20, 20, 20, 20, 20, 20, 20]",0.021272504702210426,0.0021807276643812656,0.0006208893610164523,0.0004139295779168606,"[0.007336065638810396, 0.008236146531999111, 0.008627133443951607, 0.00769173726439476, 0.010146192274987698, 0.0034565976820886135, 0.014279414899647236, 0.0031927491072565317, 0.00393043365329504, 0.006967797875404358]","[0.0033844267018139362, 0.0043775844387710094, 0.003641569521278143, 0.0037361294962465763, 0.0030671001877635717, 0.0055533163249492645, 0.0031152942683547735, 0.0035493874456733465, 0.00433303089812398, 0.0037074468564242125]","[0.0004691473441198468, 0.001607022131793201, 0.0005228426307439804, 0.0013438044115900993, 0.0010004396317526698, 0.0026436587795615196, 0.0010177225340157747, 0.0012839366681873798, 0.0017027463763952255, 0.0014319129986688495]",0.024858253076672554,0.05034159868955612,0.1629544198513031,0.7057108283042908,1.520329475402832,8.374996185302734,0.12202105671167374,0.27847933769226074,0.5680921673774719,1.299026370048523,1.143241047859192,2.9271063804626465,0.11527301371097565,0.2642277181148529,0.5685869455337524,1.386476993560791,1.2452940940856934,3.287196636199951,0.10003527998924255,0.22765180468559265,0.5070619583129883,1.2939403057098389,1.2649691104888916,3.856874942779541,0.024800349585711957,0.05019426420331001,0.15414246767759324,0.6684520959854126,1.4721670269966125,8.125821208953857,0.1123689629137516,0.2490691587328911,0.4655456364154816,1.104372650384903,1.1397477507591247,3.6066653728485107,0.09957078024744988,0.22181719914078712,0.43365882635116576,1.0644023001194,1.0914059042930604,3.4017730236053465
1,360.0520625114441,12.935137510299683,13.073153972625732,"[13.039432048797607, 13.016007900238037, 12.978095531463623, 12.990967512130737, 13.061995267868042, 12.930372476577759, 12.982348918914795, 12.90031361579895, 12.978239059448242, 12.947164297103882]","[12.949221849441528, 0.6544597148895264, 0.6560208797454834, 13.045189380645752, 0.6516673564910889, 13.06777048110962, 13.109422445297241, 0.6572825908660889, 0.6565704345703125, 13.060144901275635]",0.01742001436650753,20,500,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[20, 1, 1, 20, 1, 20, 20, 1, 1, 20]",0.008180155418813229,0.054019466042518616,0.01742001436650753,0.017397772520780563,"[0.00629187747836113, 0.0027363335248082876, 0.005262403283268213, 0.006599279120564461, 0.004132024943828583, 0.006798640824854374, 0.006295422557741404, 0.0036578045692294836, 0.004816404543817043, 0.004335225094109774]","[0.05761730670928955, 0.045039594173431396, 0.0649423822760582, 0.06740240752696991, 0.0534619465470314, 0.0725487545132637, 0.07268191128969193, 0.03971165418624878, 0.04996274411678314, 0.06683334708213806]","[0.019161615520715714, 0.0027256556786596775, 0.004655974451452494, 0.02344626747071743, 0.004468109924346209, 0.023046433925628662, 0.016134705394506454, 0.00335036963224411, 0.004020980559289455, 0.02428530529141426]",0.0562097504734993,0.11713604629039764,0.2018825113773346,0.6510128378868103,1.3665733337402344,7.227038383483887,0.40404465794563293,0.842573344707489,0.988318920135498,1.5172994136810303,1.6453676223754883,4.549084663391113,0.34174054861068726,0.7192075252532959,0.8251227736473083,1.3031729459762573,1.5550397634506226,4.302121162414551,0.35856619477272034,0.7521008849143982,0.8464511632919312,1.323473572731018,1.5723118782043457,4.266039848327637,0.05620690286159515,0.11721777021884919,0.21052706390619277,0.6903498411178589,1.5197279453277588,8.19664740562439,0.4036228597164154,0.8422989547252655,1.0018007159233093,1.5930487394332886,1.6873504161834716,4.97089467048645,0.22779810652136803,0.4784919649362564,0.5666317045688629,1.0283267378807068,1.4812360644340514,5.787732839584351
2,318.40490078926086,12.88385534286499,12.874587297439575,"[13.028988361358643, 13.025567770004272, 13.079734086990356, 13.063055038452148, 13.017597913742065, 13.007500886917114, 12.968307495117188, 12.898740530014038, 12.980378866195679, 13.049115896224976]","[7.928449869155884, 7.827209711074829, 0.39315104484558105, 7.8471360206604, 0.38721323013305664, 7.870394229888916, 7.846784830093384, 7.8181822299957275, 11.02133560180664, 8.263555526733398]",0.007414433639496565,20,500,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[20, 20, 1, 20, 1, 20, 20, 20, 20, 20]",0.005418458953499794,0.008269242011010647,0.007433136459439993,0.007362627889961004,"[0.0016730751376599073, 0.0019288095645606518, 0.0016742963343858719, 0.0016168305883184075, 0.0017065671272575855, 0.002612564479932189, 0.003034992842003703, 0.0013719298876821995, 0.004720750730484724, 0.0016523259691894054]","[0.007433261256664991, 0.008538603782653809, 0.007623963989317417, 0.007361358497291803, 0.007183069363236427, 0.007907029241323471, 0.007118019741028547, 0.008160889148712158, 0.007161582354456186, 0.008343206718564034]","[0.00642725033685565, 0.007732260040938854, 0.0014563276199623942, 0.006068352609872818, 0.0013729047495871782, 0.007180922199040651, 0.006320301443338394, 0.0072880033403635025, 0.00608229823410511, 0.007653008680790663]",0.0814727172255516,0.1690496802330017,0.2982553243637085,0.8654696941375732,1.7529743909835815,9.167131423950195,0.2972109317779541,0.6314811110496521,1.0015416145324707,2.1738033294677734,2.046349287033081,5.188696384429932,0.28617188334465027,0.6015042662620544,0.8917636275291443,1.8380670547485352,1.7446091175079346,4.42547082901001,0.2884410321712494,0.6069679856300354,0.905224621295929,1.8701077699661255,1.7722141742706299,4.492023944854736,0.0814248874783516,0.16893410831689834,0.2815075099468231,0.7760858476161957,1.6021472573280335,8.36462197303772,0.30296297967433927,0.6416352331638336,0.916320937871933,1.8204025626182556,1.7042231202125548,4.096725988388061,0.2594566516578197,0.5443524464964866,0.7309961915016174,1.4062195539474487,1.4660066604614257,4.15998694896698
3,340.4184296131134,7.86435866355896,12.380378484725952,"[12.70093035697937, 7.957526445388794, 1.173311710357666, 12.274878978729248, 12.446534633636475, 12.666895389556885, 3.2621915340423584, 2.643479585647583, 13.096274137496948, 1.9599411487579346]","[4.884744167327881, 2.4642083644866943, 1.8378536701202393, 3.6658577919006348, 1.8518900871276855, 6.748747110366821, 1.840590238571167, 2.463963270187378, 12.260534286499023, 1.2960472106933594]",0.0006770447362214327,20,500,20,"[20, 20, 3, 20, 20, 20, 5, 4, 20, 3]","[8, 4, 3, 6, 3, 11, 3, 4, 20, 2]",0.004539264366030693,0.0017943913117051125,0.0006770447362214327,0.0006413910305127501,"[0.0023165568709373474, 0.004216836765408516, 0.0021293675526976585, 0.002721575088799, 0.001490138005465269, 0.003324564080685377, 0.000850098964292556, 0.002943150233477354, 0.002593210432678461, 0.0012197098694741726]","[0.0008796383626759052, 0.0006755193462595344, 0.00039434494101442397, 0.0009184594382531941, 0.0012413368094712496, 0.0007564979023300111, 0.0004046889371238649, 0.00043000519508495927, 0.0012374087236821651, 0.0004441564960870892]","[0.00039510009810328484, 0.00042243642383255064, 0.0003105688956566155, 0.0004057846381329, 0.0004309345968067646, 0.00043260239181108773, 0.0004401509650051594, 0.00040755182271823287, 0.0005949566839262843, 0.0003931393730454147]",0.024136336520314217,0.05118254944682121,0.14477473497390747,0.6338837146759033,1.4359053373336792,7.970669746398926,0.14103363454341888,0.3138844668865204,0.5616376996040344,1.2629824876785278,1.186313509941101,3.3106849193573,0.11284887790679932,0.2513592839241028,0.4762120544910431,1.148071050643921,1.1589103937149048,3.439361333847046,0.12045366317033768,0.2678128182888031,0.495324045419693,1.1713348627090454,1.162949562072754,3.3411710262298584,0.024347104877233506,0.0517302144318819,0.14664642363786698,0.6323335826396942,1.3989875674247743,7.7246620655059814,0.10907878503203391,0.2449775218963623,0.4460370123386383,1.0245915055274963,1.1004523158073425,3.6629151344299316,0.07166039422154427,0.15837837234139443,0.29157713055610657,0.7733295738697052,1.0575176358222962,4.3400853157043455
4,292.89380979537964,7.876462697982788,0.678703784942627,"[7.901561498641968, 7.873310565948486, 11.943609714508057, 7.831536769866943, 0.6142787933349609, 7.8561975955963135, 7.83253288269043, 7.852432012557983, 7.876953363418579, 7.890848636627197]","[0.6451115608215332, 0.6412029266357422, 0.630260705947876, 0.6524965763092041, 0.653170108795166, 0.6497600078582764, 0.6423852443695068, 0.6417803764343262, 0.6409859657287598, 0.6392414569854736]",0.15529346466064453,20,500,1,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.01108512468636036,0.19045889377593994,0.16476604342460632,0.008731481619179249,"[0.0036877933889627457, 0.003901822492480278, 0.003934354521334171, 0.0015944489277899265, 0.0011677119182422757, 0.002480677794665098, 0.004452856723219156, 0.0022295983508229256, 0.006213023792952299, 0.006677369587123394]","[0.23884738981723785, 0.2586892247200012, 0.2562882602214813, 0.22882288694381714, 0.19337451457977295, 0.2369309961795807, 0.21779164671897888, 0.23703201115131378, 0.3155786395072937, 0.22725053131580353]","[0.00533523503690958, 0.003638363443315029, 0.0017400641227141023, 0.008510004729032516, 0.004334180615842342, 0.004641244653612375, 0.0034540104679763317, 0.003399244509637356, 0.006687715649604797, 0.0062516117468476295]",0.07049758732318878,0.1463012397289276,0.26088136434555054,0.8093664050102234,1.709254503250122,9.095497131347656,0.8815041780471802,1.7754970788955688,1.57545006275177,2.244932174682617,2.5655505657196045,6.974017143249512,0.8418523669242859,1.6961944103240967,1.5472875833511353,2.2502081394195557,2.5444555282592773,7.012165546417236,0.12812377512454987,0.2573917508125305,0.36767902970314026,0.9336720108985901,1.6551891565322876,8.239625930786133,0.07083536311984062,0.14754284024238587,0.2520611330866814,0.7334864616394043,1.5201980471611023,7.999297761917115,0.9514131247997284,1.8889358401298524,1.5145427584648132,2.0276305079460144,2.1371594429016114,4.717206287384033,0.13663552552461625,0.2734867811203003,0.35922357738018035,0.8640729248523712,1.429913306236267,6.81815357208252
5,358.7891628742218,13.016875743865967,2.6443541049957275,"[12.987980842590332, 12.983085632324219, 13.136085271835327, 13.104547262191772, 12.995773315429688, 12.865127801895142, 12.923699617385864, 0.6469852924346924, 0.6473009586334229, 13.027024030685425]","[12.889736890792847, 1.9316034317016602, 12.887787818908691, 12.969253301620483, 12.97870397567749, 12.935242652893066, 13.00635051727295, 0.6498205661773682, 0.652130126953125, 12.98167109489441]",0.002021580934524536,20,500,4,"[20, 20, 20, 20, 20, 20, 20, 1, 1, 20]","[20, 3, 20, 20, 20, 20, 20, 1, 1, 20]",0.004495653323829174,0.00413239561021328,0.002021580934524536,0.0008144821040332317,"[0.001370173180475831, 0.0013793950201943517, 0.002264847280457616, 0.0022580157965421677, 0.0014800922945141792, 0.002215123036876321, 0.0030238379258662462, 0.0007694202940911055, 0.001421877765096724, 0.0024803155101835728]","[0.004635280929505825, 0.0036779670044779778, 0.004152072127908468, 0.003455179976299405, 0.004079555626958609, 0.005602872930467129, 0.0031933968421071768, 0.0005795449251309037, 0.00029734347481280565, 0.0036795195192098618]","[0.0033927271142601967, 0.0010270412312820554, 0.004500309005379677, 0.0032733790576457977, 0.0033387928269803524, 0.005720009095966816, 0.002354932017624378, 0.0003983427013736218, 0.0004341249878052622, 0.0023908065631985664]",0.06406018137931824,0.14052735269069672,0.23212209343910217,0.733707070350647,1.6314314603805542,8.756269454956055,0.3438708782196045,0.7634024024009705,1.1397571563720703,2.168686628341675,2.063476324081421,5.052351951599121,0.31082454323768616,0.6872963905334473,1.052534818649292,2.0337464809417725,1.900153398513794,4.733422756195068,0.18827489018440247,0.40621626377105713,0.6373456716537476,1.3832323551177979,1.6006413698196411,5.700382232666016,0.06393852978944778,0.1398160770535469,0.21524164825677872,0.6569694817066193,1.4591984033584595,7.822772073745727,0.3045170918107033,0.6790624633431435,1.0020709574222564,1.8287195980548858,1.7431580781936646,4.453036451339722,0.25828050300478933,0.574069757759571,0.878662970662117,1.6821069121360779,1.644184947013855,4.60151469707489
6,321.36442160606384,12.908721685409546,11.704232931137085,"[3.866745948791504, 13.040555477142334, 1.2980186939239502, 13.074184656143188, 3.8838038444519043, 3.2428064346313477, 12.952052116394043, 7.78622579574585, 3.895634651184082, 3.2571723461151123]","[1.2891418933868408, 5.176909923553467, 1.2981207370758057, 12.89131760597229, 3.8838675022125244, 2.5934948921203613, 5.448406934738159, 6.739151239395142, 3.0283219814300537, 2.4056930541992188]",0.0003144745423924178,20,500,18,"[6, 20, 2, 20, 6, 5, 20, 12, 6, 5]","[2, 8, 2, 20, 6, 4, 9, 11, 5, 4]",0.010134276002645493,0.0004716493422165513,0.0003234136092942208,0.00029936523060314357,"[0.001169566996395588, 0.0037793247029185295, 0.000732643820811063, 0.001508631044998765, 0.0019673374481499195, 0.00115104706492275, 0.0008013486512936652, 0.0007646451704204082, 0.0013811083044856787, 0.0006115244468674064]","[0.0002789465943351388, 0.00043268909212201834, 0.0002497459063306451, 0.0004643840657081455, 0.0002893710625357926, 0.00024279733770526946, 0.0003701052046380937, 0.00028664543060585856, 0.0002535888343118131, 0.00021209815167821944]","[0.00029850221471861005, 0.0002845480921678245, 0.0002391394373262301, 0.0003170550335198641, 0.00024038174888119102, 0.00026111226179637015, 0.00029401862411759794, 0.00025899335741996765, 0.00028845499036833644, 0.0002983071899507195]",0.04031028226017952,0.08526979386806488,0.20265918970108032,0.7595213651657104,1.6345947980880737,8.90555191040039,0.1631758213043213,0.36072811484336853,0.6025355458259583,1.326171636581421,1.2810604572296143,3.3205642700195312,0.15525132417678833,0.3432508409023285,0.5838005542755127,1.3176630735397339,1.3295224905014038,3.7093453407287598,0.1571148931980133,0.3472960889339447,0.5883520245552063,1.3222479820251465,1.3272944688796997,3.6579365730285645,0.040278999134898186,0.08494116142392158,0.19428909718990325,0.7170380532741547,1.510959553718567,8.14835066795349,0.12525881752371787,0.27406342774629594,0.4530210345983505,1.0134928047657012,1.1541048109531402,3.875348687171936,0.1089720107614994,0.23710259795188904,0.39537236988544466,0.9270718634128571,1.1663999617099763,4.366959857940674
7,356.30761885643005,12.09151315689087,12.839998006820679,"[12.111898422241211, 12.087816953659058, 12.121327638626099, 12.149137735366821, 12.809457778930664, 12.802268505096436, 12.991839408874512, 12.930114269256592, 12.845615863800049, 12.102879285812378]","[12.152063131332397, 12.224284887313843, 12.42879843711853, 0.6300065517425537, 12.242285966873169, 12.459072351455688, 12.56632137298584, 9.459140062332153, 7.826550245285034, 7.806964874267578]",0.015048190951347351,20,500,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[20, 20, 20, 1, 20, 20, 20, 20, 20, 20]",0.006468814332038164,0.01639172062277794,0.016142865642905235,0.01726704090833664,"[0.003297823714092374, 0.003741807071492076, 0.002692398615181446, 0.0009148104581981897, 0.0018653178121894598, 0.0020827522967010736, 0.005311466753482819, 0.005143911112099886, 0.00468176044523716, 0.0032564878929406404]","[0.017085887491703033, 0.013292803429067135, 0.022591641172766685, 0.014819076284766197, 0.018568972125649452, 0.019981928169727325, 0.017352258786559105, 0.01793259009718895, 0.0136161083355546, 0.02500906214118004]","[0.016632379963994026, 0.013784518465399742, 0.02281257137656212, 0.0014765283558517694, 0.017153697088360786, 0.021477021276950836, 0.01513009425252676, 0.016149157658219337, 0.0150315435603261, 0.02797037363052368]",0.056988511234521866,0.12291564047336578,0.2359350323677063,0.7775134444236755,1.672690749168396,8.934595108032227,0.35393083095550537,0.773306131362915,1.1243242025375366,2.1169650554656982,1.8921488523483276,4.003876686096191,0.32084566354751587,0.6873835325241089,0.9561804533004761,1.8278453350067139,1.8181462287902832,4.7149271965026855,0.32651498913764954,0.6976315379142761,0.961022138595581,1.8281701803207397,1.8223634958267212,4.718776226043701,0.056776462122797966,0.12218493893742562,0.21889877021312715,0.6950339019298554,1.4820582509040832,7.934135770797729,0.34884658753871917,0.7531278133392334,1.0092758357524871,1.7169832229614257,1.6126234531402588,3.569578242301941,0.306499332934618,0.6524495005607605,0.8407854914665223,1.4683349788188935,1.5820568680763245,4.416308307647705
8,251.98959016799927,7.85193657875061,7.887626886367798,"[7.820918083190918, 1.945910930633545, 7.777632713317871, 7.80924654006958, 7.788642883300781, 7.7275683879852295, 7.738928318023682, 7.786006689071655, 7.7719035148620605, 1.1797454357147217]","[7.845424652099609, 7.77979302406311, 11.636361122131348, 2.593250036239624, 12.999106407165527, 12.92560338973999, 12.908451557159424, 12.924274921417236, 12.97627592086792, 2.603332757949829]",0.0003312509797979146,20,500,20,"[20, 5, 20, 20, 20, 20, 20, 20, 20, 3]","[20, 20, 20, 4, 20, 20, 20, 20, 20, 4]",0.006865601986646652,0.0006742144469171762,0.0003312509797979146,0.0003541363403201103,"[0.0036506359465420246, 0.0016514889430254698, 0.0023079263046383858, 0.00205429270863533, 0.00421068724244833, 0.00232497020624578, 0.0034709421452134848, 0.0019523814553394914, 0.0045776073820889, 0.0026154033839702606]","[0.0010467409156262875, 0.00027416643570177257, 0.00340794725343585, 0.0015711067244410515, 0.0015937993302941322, 0.0018277635099366307, 0.0017568017356097698, 0.002660746220499277, 0.0010571680031716824, 0.00022606235870625824]","[0.0009563710773363709, 0.0005872677429579198, 0.0018012772779911757, 0.00023684158804826438, 0.000853818200994283, 0.0008273245766758919, 0.0008482030825689435, 0.002042081207036972, 0.0005293660797178745, 0.00020785203378181905]",0.028270302340388298,0.059663236141204834,0.15947595238685608,0.657747745513916,1.445861577987671,7.944180965423584,0.1822632998228073,0.40113794803619385,0.6239511370658875,1.270720362663269,1.2087547779083252,3.0648791790008545,0.165747731924057,0.3646237552165985,0.5792930722236633,1.2177462577819824,1.257437825202942,3.6633496284484863,0.1745712012052536,0.3832523822784424,0.6021232604980469,1.2598297595977783,1.2711280584335327,3.5701675415039062,0.02814098745584488,0.05895562283694744,0.15731405168771745,0.6535390079021454,1.4397793889045716,7.919264316558838,0.163055919110775,0.35809985995292665,0.5729567557573318,1.2041938304901123,1.220937466621399,3.462095522880554,0.15620411708950996,0.34182433485984803,0.547958841919899,1.1798679769039153,1.2519996285438537,3.7628440141677855
9,277.9444622993469,10.237478494644165,7.826164245605469,"[7.805481433868408, 0.38737940788269043, 10.697570085525513, 0.6445446014404297, 12.987558364868164, 12.986443519592285, 12.962254285812378, 12.907877922058105, 0.6474013328552246, 12.93740701675415]","[0.7838137149810791, 0.39606332778930664, 3.1363086700439453, 0.3881044387817383, 7.814711809158325, 0.7781496047973633, 2.3410394191741943, 1.1654410362243652, 0.3893892765045166, 0.776679277420044]",0.0015225711977109313,20,500,20,"[20, 1, 20, 1, 20, 20, 20, 20, 1, 20]","[2, 1, 8, 1, 20, 2, 6, 3, 1, 2]",0.0030497515108436346,0.004154312890022993,0.0015225711977109313,0.0015358292730525136,"[0.0019395913695916533, 0.0006057381397113204, 0.0007218494429253042, 0.0002995294635184109, 0.0017488915473222733, 0.0012708203867077827, 0.0025589466094970703, 0.001312376232817769, 0.0007283464656211436, 0.0014550710329785943]","[0.003597912611439824, 0.0008024029666557908, 0.002912229159846902, 0.000497550587169826, 0.003758314298465848, 0.003551880829036236, 0.002747059566900134, 0.00337721174582839, 0.0006054361001588404, 0.003288607345893979]","[0.0007924196543172002, 0.0005942397401668131, 0.0008687119698151946, 0.00033651298144832253, 0.0015190376434475183, 0.0009012826485559344, 0.0008423055987805128, 0.0008310193079523742, 0.0005551784415729344, 0.0007953561143949628]",0.0379849448800087,0.08237612247467041,0.1769123524427414,0.6652456521987915,1.4447379112243652,7.902996063232422,0.13738135993480682,0.30739259719848633,0.5294774174690247,1.1476942300796509,1.2851921319961548,4.238370418548584,0.13425898551940918,0.29924696683883667,0.504314124584198,1.0882219076156616,1.165640115737915,3.572709560394287,0.13959217071533203,0.31181538105010986,0.5332050919532776,1.1407411098480225,1.1832042932510376,3.4595394134521484,0.037923165038228034,0.08199701458215714,0.17326353043317794,0.6743721842765809,1.4863725066184998,8.13649754524231,0.1172178253531456,0.2659669294953346,0.4749193489551544,1.0674700915813446,1.292971384525299,4.709328770637512,0.07206765078008175,0.15983352363109588,0.3003647744655609,0.8081956326961517,1.2398934245109559,5.583728384971619
